x,y
337,179
337,180
336,181
336,182
334,184
334,185
333,186
333,187
332,188
332,189
331,190
331,191
330,192
330,193
329,194
329,195
328,196
328,197
327,198
327,199
326,200
326,201
325,202
325,203
324,204
324,205
323,206
323,207
322,208
322,209
321,210
321,211
320,212
320,213
318,215
318,216
316,218
316,219
314,221
314,222
308,228
307,228
306,229
305,229
304,230
297,230
296,231
289,231
288,230
286,230
285,229
284,229
282,227
281,227
280,226
278,226
275,223
276,222
276,221
278,219
278,218
279,217
279,215
280,214
280,213
281,212
281,211
282,210
282,208
283,207
283,205
284,204
284,202
285,201
285,199
286,198
286,196
287,195
287,194
288,193
288,191
289,190
289,188
290,187
290,186
291,185
291,183
292,182
292,181
293,180
293,179
294,178
294,177
296,175
296,174
301,169
301,167
299,165
297,165
296,166
295,166
288,173
287,173
286,174
285,174
283,176
281,176
280,177
279,177
278,178
277,178
276,179
274,179
273,180
271,180
270,181
268,181
267,182
266,182
265,183
263,183
261,185
260,185
255,190
255,192
254,193
254,200
255,201
255,202
256,203
259,203
260,202
260,195
261,194
261,192
268,185
269,185
270,184
271,184
273,182
274,182
275,181
276,181
277,180
278,180
279,179
280,179
281,178
282,178
283,177
284,177
286,175
287,175
288,176
288,178
287,179
287,181
286,182
286,184
285,185
285,188
284,189
284,192
283,193
283,196
282,197
282,200
281,201
281,204
280,205
280,208
279,209
279,211
278,212
278,214
277,215
277,216
276,217
276,218
275,219
275,220
274,221
274,222
268,228
267,228
266,229
265,229
264,230
256,230
255,229
254,229
253,228
252,228
251,227
251,226
250,225
250,224
249,223
249,220
250,219
250,217
251,216
251,215
252,214
252,213
250,211
246,211
244,209
241,209
240,208
239,208
238,209
236,209
234,207
234,205
233,204
233,202
232,201
232,200
231,199
230,199
229,198
228,198
227,197
226,197
225,196
227,194
228,194
229,193
230,193
231,192
232,192
233,191
234,191
235,190
236,190
238,188
238,187
240,185
240,184
241,183
241,181
242,180
242,176
241,175
241,173
240,172
240,171
239,170
239,169
237,167
236,167
234,165
232,165
231,164
228,164
227,163
214,163
213,164
211,164
210,165
208,165
206,167
205,167
203,169
202,169
199,172
199,173
196,176
196,177
195,178
195,180
194,181
194,186
195,187
195,188
196,189
196,190
197,190
198,191
199,191
201,189
201,185
200,184
200,181
201,180
201,178
202,177
202,176
203,175
203,174
205,172
205,171
208,168
209,168
211,166
212,166
213,165
215,165
216,164
225,164
226,165
228,165
230,167
230,168
228,170
227,170
224,173
223,173
222,174
221,174
217,178
217,179
215,181
215,182
213,184
213,185
212,186
212,187
211,188
211,190
210,191
210,192
209,193
209,194
208,195
208,197
207,198
207,200
206,201
206,203
205,204
205,206
204,207
204,209
203,210
203,214
202,215
202,218
201,219
201,225
202,225
202,224
203,223
203,222
204,221
204,219
205,218
205,217
206,216
206,215
207,214
207,212
208,211
208,210
209,209
209,208
210,207
210,205
211,204
211,203
212,202
212,201
213,200
213,199
214,198
214,196
215,195
215,194
216,193
216,192
217,191
217,190
218,189
218,188
220,186
220,185
222,183
222,182
226,178
226,177
228,175
228,174
229,173
230,173
232,171
234,171
236,173
236,180
235,181
235,183
233,185
233,186
228,191
227,191
225,193
224,193
223,194
222,194
221,195
218,195
218,197
220,197
221,198
222,198
223,199
224,199
226,201
226,202
227,203
227,204
228,205
228,210
227,211
227,213
226,214
226,216
224,218
224,219
218,225
217,225
215,227
214,227
213,228
212,228
211,229
208,229
207,230
199,230
198,229
197,229
196,228
195,228
192,225
192,224
191,223
191,222
190,221
190,213
191,212
191,210
193,208
193,207
194,206
194,205
195,204
195,202
194,201
193,201
192,200
191,201
190,201
187,204
186,204
183,207
183,208
182,209
182,210
180,212
180,213
178,215
178,216
175,219
175,220
172,223
172,224
167,229
166,229
165,230
164,230
162,228
162,222
163,221
163,218
164,217
164,214
165,213
165,210
166,209
166,207
167,206
167,205
168,204
170,204
171,205
172,205
172,204
169,201
169,198
170,197
170,196
171,195
171,193
172,192
172,190
173,189
173,188
174,187
174,185
175,184
175,183
176,182
176,181
177,180
177,179
178,178
178,176
179,175
179,174
180,173
180,172
181,171
181,170
182,169
182,167
183,166
183,165
181,163
