x,y
372,461
372,462
373,463
373,464
374,465
374,466
375,467
375,468
376,469
376,470
377,471
377,472
378,473
378,474
379,475
379,476
380,477
380,478
381,479
381,481
382,482
382,483
383,484
383,485
384,486
384,488
385,489
385,497
384,498
384,500
383,501
383,502
382,503
382,504
381,505
381,506
380,507
380,509
379,510
379,511
378,512
378,514
377,515
377,518
378,519
378,520
380,522
381,522
382,523
383,523
384,524
390,524
391,525
400,525
401,524
414,524
415,523
421,523
422,522
426,522
427,521
430,521
431,520
433,520
434,519
435,519
436,518
438,518
439,517
440,517
442,515
443,515
449,509
449,508
450,507
450,505
451,504
451,499
450,498
450,495
449,494
449,492
448,491
448,490
447,489
447,488
446,487
446,486
445,485
445,484
444,483
444,482
443,481
443,480
442,479
442,478
440,476
440,475
439,474
439,473
437,471
437,470
436,469
436,468
434,466
434,465
433,464
433,463
431,461
431,460
430,459
430,458
429,457
429,456
428,455
428,454
427,453
427,451
426,450
426,449
425,448
425,446
424,445
424,442
423,441
423,437
422,436
422,429
421,428
421,417
422,416
422,402
423,401
423,388
424,387
424,377
425,376
425,363
426,362
426,354
427,353
427,344
428,343
428,331
429,330
429,329
431,327
432,328
434,328
435,329
437,329
438,330
440,330
441,331
443,331
444,332
446,332
447,333
448,333
449,334
451,334
452,335
453,335
454,336
455,336
456,337
457,337
458,338
459,338
460,339
461,339
462,340
463,340
464,341
466,341
467,342
468,342
469,343
470,343
471,344
472,344
473,345
474,345
475,346
476,346
477,347
478,347
479,348
480,348
481,349
482,349
483,350
485,350
486,351
487,351
488,352
489,352
490,353
492,353
493,354
494,354
495,355
497,355
498,356
500,356
501,357
503,357
504,358
506,358
507,359
509,359
510,360
514,360
515,361
519,361
520,362
548,362
549,361
555,361
557,363
557,368
556,369
556,372
555,373
555,376
554,377
554,379
553,380
553,382
552,383
552,386
551,387
551,390
550,391
550,394
549,395
549,398
548,399
548,403
547,404
547,408
546,409
546,414
545,415
545,420
544,421
544,428
543,429
543,437
542,438
542,449
541,450
541,461
540,462
540,474
539,475
539,484
538,485
538,489
537,490
537,492
536,493
536,494
533,497
533,498
530,501
530,502
527,505
527,506
525,508
525,509
524,510
524,511
523,512
523,513
522,514
522,518
526,522
527,522
528,523
529,523
530,524
532,524
533,525
536,525
537,526
592,526
593,525
598,525
599,524
602,524
603,523
604,523
605,522
606,522
609,519
609,512
608,511
608,509
607,508
607,507
606,506
606,504
605,503
605,492
606,491
606,487
607,486
607,483
608,482
608,479
609,478
609,475
610,474
610,472
611,471
611,468
612,467
612,465
613,464
613,461
614,460
614,457
615,456
615,452
616,451
616,449
617,448
617,445
618,444
618,441
619,440
619,439
621,437
622,438
622,439
623,440
623,443
624,444
624,446
625,447
625,449
626,450
626,452
627,453
627,455
628,456
628,457
629,458
629,460
630,461
630,462
631,463
631,464
632,465
632,467
633,468
633,469
634,470
634,471
635,472
635,473
636,474
636,475
638,477
638,478
639,479
639,480
641,482
641,483
642,484
642,485
644,487
644,488
646,490
646,491
648,493
648,494
650,496
650,497
653,500
653,501
655,503
655,504
656,505
656,506
657,507
657,513
656,514
656,515
655,516
655,517
654,518
654,519
651,522
651,523
649,525
649,526
648,527
648,531
650,533
650,534
651,534
652,535
653,535
654,536
656,536
657,537
662,537
663,538
698,538
699,537
705,537
706,536
709,536
710,535
713,535
714,534
716,534
717,533
718,533
719,532
721,532
725,528
725,527
726,526
726,521
725,520
725,517
724,516
724,513
723,512
723,509
722,508
722,505
721,504
721,501
720,500
720,497
719,496
719,493
718,492
718,490
717,489
717,486
716,485
716,482
715,481
715,478
714,477
714,474
713,473
713,469
712,468
712,465
711,464
711,459
710,458
710,454
709,453
709,449
708,448
708,442
707,441
707,434
706,433
706,423
705,422
705,399
706,398
706,390
707,389
707,384
708,383
708,378
709,377
709,374
710,373
710,369
711,368
711,365
712,364
712,360
713,359
713,356
714,355
714,352
715,351
715,348
716,347
716,344
717,343
717,340
718,339
718,336
719,335
719,332
720,331
720,328
721,327
721,324
722,323
722,320
723,319
723,315
724,314
724,311
725,310
725,306
726,305
726,300
727,299
727,295
728,294
728,289
729,288
729,282
730,281
730,274
731,273
731,264
732,263
732,261
733,260
735,262
735,266
736,267
736,272
737,273
737,278
738,279
738,283
739,284
739,288
740,289
740,293
741,294
741,298
742,299
742,303
743,304
743,307
744,308
744,312
745,313
745,317
746,318
746,322
747,323
747,326
748,327
748,330
749,331
749,333
750,334
750,337
751,338
751,341
752,342
752,345
753,346
753,349
754,350
754,352
755,353
755,355
756,356
756,359
757,360
757,362
758,363
758,365
759,366
759,368
760,369
760,371
761,372
761,374
762,375
762,377
763,378
763,380
764,381
764,382
765,383
765,385
766,386
766,388
767,389
767,390
768,391
768,392
769,393
769,395
770,396
770,397
771,398
771,399
772,400
772,402
773,403
773,404
774,405
774,406
775,407
775,408
776,409
776,410
777,411
777,412
778,413
778,414
779,415
779,416
780,417
780,418
781,419
781,420
782,421
782,422
783,423
783,424
784,425
784,426
786,428
786,429
787,430
787,431
789,433
789,434
791,436
791,437
793,439
793,440
795,442
795,443
797,445
797,446
799,448
799,449
803,453
803,454
806,457
806,455
805,454
805,453
804,452
804,451
803,450
803,449
802,448
802,447
801,446
801,445
800,444
800,443
799,442
799,440
798,439
798,438
797,437
797,436
796,435
796,434
795,433
795,431
794,430
794,429
793,428
793,426
792,425
792,424
791,423
791,421
790,420
790,418
789,417
789,415
788,414
788,412
787,411
787,409
786,408
786,406
785,405
785,403
784,402
784,400
783,399
783,396
782,395
782,393
781,392
781,389
780,388
780,385
779,384
779,381
778,380
778,377
777,376
777,373
776,372
776,369
775,368
775,365
774,364
774,360
773,359
773,356
772,355
772,351
771,350
771,346
770,345
770,341
769,340
769,336
768,335
768,330
767,329
767,325
766,324
766,319
765,318
765,314
764,313
764,307
763,306
763,301
762,300
762,294
761,293
761,287
760,286
760,280
759,279
759,272
758,271
758,266
757,265
757,258
756,257
756,251
755,250
755,244
754,243
754,238
753,237
753,232
752,231
752,225
751,224
751,220
750,219
750,214
749,213
749,209
748,208
748,204
747,203
747,200
746,199
746,196
745,195
745,193
744,192
744,189
743,188
743,186
742,185
742,182
741,181
741,179
740,178
740,177
739,176
739,174
738,173
738,171
737,170
737,169
736,168
736,166
735,165
735,164
734,163
734,162
733,161
733,160
732,159
732,158
731,157
731,156
730,155
730,154
729,153
729,152
727,150
727,149
726,148
726,147
723,144
723,143
718,138
718,137
713,132
713,131
711,129
710,129
704,123
703,123
697,117
696,117
693,114
692,114
689,111
688,111
685,108
684,108
682,106
681,106
679,104
678,104
676,102
675,102
674,101
673,101
671,99
670,99
669,98
668,98
666,96
665,96
