x,y
1037,857
1038,856
1038,855
1041,852
1041,850
1040,849
1040,847
1039,846
1039,844
1038,843
1038,842
1039,841
1041,841
1042,842
1042,843
1045,846
1045,847
1046,848
1047,848
1048,849
1065,849
1066,850
1075,850
1076,849
1077,849
1081,845
1081,844
1082,843
1082,842
1090,834
1090,833
1091,832
1093,832
1094,833
1094,834
1097,837
1098,837
1100,839
1101,839
1102,840
1103,840
1104,841
1105,841
1108,844
1108,845
1109,846
1109,847
1111,849
1115,849
1116,848
1117,848
1118,847
1119,847
1120,848
1121,848
1122,849
1122,850
1123,851
1123,854
1124,855
1124,858
1125,859
1125,860
1126,861
1127,861
1128,862
1129,862
1130,863
1133,863
1134,864
1137,864
1138,865
1143,865
1144,866
1150,866
1151,867
1158,867
1159,868
1164,868
1165,869
1168,869
1169,870
1174,870
1175,871
1177,871
1178,872
1186,872
1187,873
1191,873
1192,874
1196,874
1197,875
1199,875
1200,876
1201,876
1203,878
1203,879
1205,881
1205,882
1206,883
1206,884
1207,885
1207,886
1208,887
1208,888
1209,889
1209,891
1210,892
1210,893
1211,894
1211,897
1212,898
1212,901
1213,902
1213,920
1212,921
1212,924
1211,925
1211,927
1210,928
1210,929
1209,930
1209,931
1208,932
1208,933
1207,934
1207,935
1206,936
1206,937
1205,938
1205,940
1204,941
1204,944
1205,945
1205,946
1209,950
1211,950
1212,951
1213,951
1214,952
1215,952
1216,953
1217,953
1218,954
1219,954
1220,955
1222,955
1223,956
1225,956
1226,957
1227,957
1228,958
1230,958
1231,959
1232,959
1233,960
1242,960
1244,958
1245,958
1247,956
1248,956
1250,958
1250,959
1252,961
1252,962
1254,964
1255,964
1256,965
1257,965
1258,966
1259,966
1260,967
1263,967
1264,968
1269,968
1270,969
1273,969
1274,970
1275,970
1277,972
1277,976
1276,977
1277,978
1277,980
1278,981
1279,981
1281,983
1282,983
1284,985
1285,985
1289,989
1289,995
1290,996
1291,996
1292,997
1294,997
1295,998
1303,998
1304,997
1305,997
1306,996
1307,996
1309,994
1311,994
1312,993
1323,993
1325,995
1325,999
1324,1000
1324,1001
1323,1002
1323,1010
1324,1011
1324,1012
1325,1013
1325,1014
1329,1018
1330,1018
1331,1019
1332,1019
1333,1020
1338,1020
1339,1021
1345,1021
1346,1022
1350,1022
1351,1023
1354,1023
1355,1024
1360,1024
1361,1023
1363,1023
1364,1022
1365,1022
1366,1021
1367,1021
1370,1018
1371,1018
1373,1016
1374,1016
1375,1015
1376,1015
1377,1014
1387,1014
1388,1013
1390,1013
1391,1012
1393,1012
1394,1011
