x,y
258,90
257,89
256,90
255,90
248,97
247,97
246,98
245,98
244,97
243,97
238,92
237,92
217,72
216,72
207,63
206,63
204,61
203,61
202,60
201,60
200,59
